"chemical","error","Stat_Pt","Jobs","imag","HF","Gibbs_Gas","Gibbs_Water","Gibbs_Oct","Enthalpy_Gas","Enthalpy_Water","Enthalpy_Oct","Volume","Radius","Etherm","Cv","S","qp","qm","alpha_avg","quad_avg","log_Kow","kow_vol","kow_rad"
"poly_vinyl_ethyl_ether_3M",NA,"Yes",8,0,"-698.5883323",-698.265714,-698.271291,-698.279526,-698.193006,-698.199115,-698.207474,183.325,9.62,247.479,69.309,153.027,0.117286,-0.494633,142.073,-88.9443333333333,3.78451898855249,0.0206437691997954,0.393401142261174
"poly_vinyl_n_decyl_ether_3M","DNF","Yes",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poly_vinyl_n_hexyl_ether_3M",NA,"Yes",8,0,"-1170.3533178",-1169.714045,-1169.716334,-1169.737175,-1169.598451,-1169.601141,-1169.622498,382.378,12.03,473.093,127.078,243.288,0.102022,-0.496477,273.512666666667,-168.007233333333,9.57779723623135,0.0250479819347121,0.796159371257801
"poly_vinyl_n_octyl_ether_3M","DNF","Yes",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poly_vinyl_n_pentyl_ether_3M",NA,"Yes",8,0,"-1052.4121526",-1051.852012,-1051.85451,-1051.873564,-1051.747131,-1051.750665,-1051.768795,318.612,11.38,416.715,112.582,220.742,0.108535,-0.487714,240.121,-148.924566666667,8.75655431792687,0.0274834416717728,0.769468744984787
