Training Loss,Validation Loss
2.2260750552018482,0.9734148035446802
0.3692019376489851,1.0071577578783035
0.380075936516126,1.0164142325520515
0.4222576144668791,1.1138946662346523
0.38844676613807677,1.0339026550451915
0.3611199465062883,0.9495310137669245
0.3896838320626153,1.1582995007435481
0.4238627804650201,1.5447535067796707
0.420107591814465,0.9228091885646185
0.40328188273641796,1.0312776615222294
0.7679441173871359,0.9318169951438904
0.9364976684252421,292.798583984375
0.8139877623981899,0.9005925332506498
0.7719933178689745,1.1348553895950317
0.8436596499549018,1.013003411392371
1.0092723197407192,0.9503430599967638
1.0066373573409186,0.9776564141114553
1.0026237554020352,0.973828931649526
1.0004469487402174,0.9839308535059293
1.003960422674815,0.9734641139705976
1.0003303620550368,0.9735177010297775
1.001377726925744,0.9730709344148636
1.0011257979604933,0.985022542377313
1.0016814417309232,0.9734022269646326
1.0001000987158881,0.9729742829998335
1.0010843515396117,0.9745304236809412
1.0008130616611906,0.9729728450377783
1.0016536633173625,0.9773306945959727
1.0021855605973138,0.9729552567005157
1.001331004831526,0.9775033767024676
1.0012994514571296,0.972957211236159
1.000767805841234,0.9734179849425951
1.0017133620050218,0.9739525889356931
1.0020798828866746,0.972970224916935
1.001270718044705,0.9730952605605125
1.0011836912896899,0.9734972193837166
1.001098460621304,0.9785469646255175
1.0012866960631477,0.9730410973230997
1.0008936180008783,0.9767512107888857
1.0026483840412563,0.9730321938792864
1.0011199951171874,0.9730593437949816
1.001690481768714,0.9729849373300871
1.0016622145970662,0.9731783842047056
1.0014737010002137,0.9739375760157903
1.001910102367401,0.9729630698760351
1.0011921008427938,0.9730732118089994
1.001009640428755,0.976504551867644
1.0031290107303195,0.9730751886963844
1.0002544932895236,0.9825260589520136
1.0016858524746366,0.9735743900140127
1.0011867933803134,0.9732102106014887
1.0022014790111118,0.9729636013507843
1.0021336144871182,0.9749878992636999
1.0018150846163432,0.9729646220803261
1.0006725152333578,0.9729688093066216
1.0007876727316114,0.973175639907519
1.0026385770903694,0.9739488735795021
1.0015251689487032,0.9729645624756813
1.001165090666877,0.9737493221958479
1.000974080297682,0.9733185643951098
1.000387140115102,0.973499151567618
1.0002947648366292,0.9732316136360168
1.0008124338255988,0.9777544861038526
1.0022321237458123,0.9760378350814184
1.0016219814618428,0.9731355011463165
1.0014600859747993,0.972997230788072
1.0007689899868435,0.9759394725163778
1.0025184975730048,0.973017950852712
1.000595944457584,0.9751052111387253
1.0017877009179856,0.9762140934665998
1.0010696199205187,0.9738302355011305
1.0012707087728712,0.9731248343984286
1.0012600739796957,0.9730690692861875
1.0011872092882792,0.9738440588116646
0.9999459226926167,0.9731197531024615
1.0005268759197659,0.9755445594588915
1.001966925462087,0.9734744230906168
1.000903754764133,0.9749937454859415
1.0006913516256544,0.975238618751367
1.0018104367785983,0.9730181843042374
1.0008193572362265,0.9735584507385889
1.0010300662782456,0.9731126303474108
1.0005084143744574,0.9729713524381319
1.0014113306999206,0.9749474873145422
1.0011999368667603,0.9730161999662718
0.9998874876234266,0.9740881696343422
1.000937619474199,0.9744576290249825
1.0012293630176121,0.9738080849250158
1.0017897089322407,0.9729783783356348
1.0006669455104404,0.9729812120397886
1.0016850961579218,0.974100279311339
1.0016867531670464,0.9730116203427315
1.001702888806661,0.9777482052644094
1.0017057047949898,0.9738852952917417
1.0006199505594042,0.9738030657172203
1.001698789331648,0.9730758468310038
0.999888359175788,0.9739651456475258
1.0007448395093281,0.9730805034438769
1.0001824312739902,0.9730034023523331
1.0011545088556077,0.9739714836080869
1.00137197971344,0.9730003401637077
1.0007019850942824,0.9729698747396469
1.0029552870326572,0.9770698671539625
1.0031987110773721,0.9737087016304334
1.0031808495521546,0.9748009691635767
1.0015430145793491,0.9767424960931143
1.0029786427815754,0.9735562851031622
1.0011593010690478,0.9775097792347273
1.0031090723143683,0.9737693394223849
1.001928374502394,0.9769389952222506
1.0003387106789483,0.9753840267658234
1.0005289779769049,0.973566805322965
1.0024262918366327,0.9779171695311865
