Training Loss,Validation Loss
0.6188652192552885,0.8463453352451324
0.32000457557539147,0.5723226070404053
0.22326628118753433,0.3059777617454529
0.1761863057812055,0.2401048243045807
0.15441390623648962,0.2024769609173139
0.13148681881527105,0.18693807472785315
0.1150700943544507,0.17898724476496378
0.10477125427375238,0.1767776608467102
0.0916110227505366,0.167039064069589
0.08919732241580884,0.15328293045361838
0.08075823805605371,0.15612585842609406
0.07644604658707976,0.1475050412118435
0.06751835998147726,0.14586853608489037
0.06531113758683205,0.1569581280152003
0.06254825539266069,0.1375969760119915
0.058792069709549345,0.15308182686567307
0.060578382263580956,0.1511079135040442
0.055144325674821935,0.14309256275494894
0.0510689007739226,0.14532746250430742
0.052862069414307676,0.13989717389146486
0.049733960535377264,0.13359264905254045
0.04994967859238386,0.1443383867541949
0.0464663429496189,0.13209524005651474
0.04564045097989341,0.14133494719862938
0.04416875424794853,0.1374609755973021
0.04177767139238616,0.13720629612604776
0.042893376822272934,0.13295274103681246
0.04064337109836439,0.12856370210647583
0.040409936724851526,0.12935646747549376
0.0388531283630679,0.13600275417168936
0.04022451629862189,0.13917729506889978
0.0381336942470322,0.13358745475610098
0.03393136546947062,0.13171791285276413
0.040101927860329546,0.12340881923834483
0.03649185489242276,0.12374613682428996
0.03532126607994238,0.14608590553204218
0.03812059046079715,0.13299701983729997
0.03600726695731282,0.12207061424851418
0.03231295058503747,0.13226430118083954
0.034827540861442685,0.1262715756893158
0.034515329248582326,0.12605157991250357
0.030845494319995243,0.12470610812306404
0.027112977889676888,0.1267115001877149
0.03051160431156556,0.11941871295372646
0.03226340445689857,0.13144199550151825
0.028756155089164775,0.11878935247659683
0.0298259387879322,0.12619197616974512
0.02650516200810671,0.12403655548890431
0.02432441447551052,0.12487757702668507
0.02999456545027594,0.12820462509989738
0.02455737783263127,0.11952267711361249
0.02348828932736069,0.11787581692139308
0.025804898313557107,0.12050262466073036
0.03043236257508397,0.1308885452648004
0.028302883884559076,0.12547638888160387
0.025763208667437237,0.12104625999927521
0.023971779504790902,0.12045128146807353
0.026383115677163005,0.12231346592307091
0.02505460086589058,0.12580505634347597
0.025122102970878284,0.12389812866846721
0.023169539558390777,0.12174777314066887
0.02140278664107124,0.12064539268612862
0.023946290835738182,0.12757076074679694
0.023837218526750803,0.12012626230716705
0.024458620813675225,0.1216154657304287
0.023016451004271705,0.11684618766109149
0.022853897651657462,0.12036347761750221
0.023644335684366524,0.12144378200173378
0.024677292987083394,0.11506071562568347
0.026243769253293674,0.12441023190816243
0.029351978097110987,0.11813508222500484
0.023687487235292792,0.12038726359605789
0.026790496272345383,0.12351172044873238
0.02487423294223845,0.12011424576242764
0.02255033639570077,0.11725619807839394
0.02447724303541084,0.1192476178208987
0.022685217050214607,0.1220847691098849
0.025463100289925933,0.12315325438976288
0.024089060568561155,0.11746258412798245
0.02636183941892038,0.12089433272679646
0.021736376957657438,0.12325865278641383
0.022483205034707982,0.12523353472352028
0.022107153859299917,0.12032883490125339
0.02322012512013316,0.12486859907706578
0.02303799063277741,0.11627085631092389
0.020506101854455967,0.1194079580406348
0.02080862158133338,0.11717619001865387
0.020114141477582354,0.11456932996710141
0.021635393068815272,0.11485817655920982
0.020847823276805382,0.11348785708347957
0.023304326498570543,0.12119504685203235
0.020128030601578455,0.12021319195628166
0.02397264555717508,0.12438433369000752
0.02214991549650828,0.11385356510678928
0.021830780742069084,0.11707355330387752
0.023441656376235187,0.12720433001716933
0.02183878767148902,0.11611239984631538
0.02025035780388862,0.12044624860088031
0.022046782076358795,0.1222756952047348
0.019254129147157073,0.11357957869768143
0.02036812234049042,0.11508601531386375
0.019226781325414777,0.11445522556702296
0.02342341475499173,0.12003442645072937
0.022789530999337632,0.12086652343471845
0.024113502042988937,0.11577732488512993
0.02857553237117827,0.12888487925132117
0.033717670710757375,0.13548259064555168
0.028446659833813708,0.11870797351002693
0.028442603070288897,0.12111089378595352
0.027307332144118845,0.12541929632425308
0.024053781060501933,0.11696570366621017
0.019650921186742682,0.11949772387742996
0.019724892258333664,0.11007297411561012
0.020289880844453972,0.11625109116236369
0.020633812838544447,0.11432736739516258
0.02073097605413447,0.11048163970311482
0.019221451754371326,0.11996682981650035
0.021958147020389635,0.12211362148324649
0.01954901059313367,0.11455202475190163
0.020524455971705418,0.1216219961643219
0.02033011122451474,0.11970766385396321
0.01957155775744468,0.12306073183814685
0.019645204107897978,0.12328443303704262
0.018026410912473995,0.12001848841706912
0.01869566843379289,0.11563985173900922
0.014573594904504716,0.1117189737657706
0.017431744917606313,0.11517283568779628
0.018426330294460058,0.11334782093763351
0.018350951528797548,0.11897911379734676
0.015887112667163212,0.11040365199247996
0.017410030122846365,0.11268440385659535
0.018613461560259264,0.10934585829575856
0.01827584160491824,0.11756419638792674
0.01934629158737759,0.11671849712729454
0.017448897783954937,0.11300471052527428
0.01832013464688013,0.12219502652684848
0.016250933326470356,0.11249737193187077
0.02043285775774469,0.11558310687541962
0.025341272354125977,0.1301936830083529
0.029669945516313117,0.1294299215078354
0.02883540536276996,0.12891380737225214
0.04896826110780239,0.1588299237191677
0.07697039780517419,0.16202849398056665
0.08225160635386904,0.15940981482466063
0.0795715080263714,0.14445210124055544
