Training Loss,Validation Loss
0.6166019961237907,0.7771940529346466
0.29743534450729686,0.8220382432142893
0.21631707375248274,0.23554913202921549
0.16984296838442484,0.17579472064971924
0.14981862312803665,0.16001312931378683
0.13101339557518563,0.15249758710463843
0.12700567953288555,0.15628632158041
0.10399871785193682,0.14852450291315714
0.10035945692410071,0.14269246409336725
0.08940773860861857,0.13248311852415404
0.08455167058855295,0.1313141162196795
0.08264309090251724,0.13878662511706352
0.07889711406702797,0.12537770345807076
0.07067489189406236,0.12842149784167609
0.07188270675639312,0.12046078592538834
0.06918130830551188,0.12313324833909671
0.0602752142585814,0.12752089525262514
0.05732251269121965,0.12138212968905766
0.05833839143936833,0.11811580881476402
0.051902582248051964,0.11654506872097652
0.052304765985657774,0.11951721583803494
0.04709332995116711,0.11862791826327641
0.0462502910134693,0.11284472048282623
0.043492313008755445,0.11557669068376224
0.04371143109165132,0.11905377730727196
0.04240558327486118,0.11030841742952664
0.0422860155813396,0.11947668219606082
0.040062183514237404,0.11284614726901054
0.043515149814387165,0.12432076036930084
0.04484242293983698,0.12035057942072551
0.03912358785358568,0.10719607770442963
0.03804926644079387,0.11397391060988109
0.04111206686745087,0.11802868420879047
0.04180107133773466,0.11468278616666794
0.04478656081482768,0.11683248976866405
0.04104661708697677,0.11511414994796117
0.04320981982164085,0.11126218363642693
0.04168627504259348,0.11663813268144925
0.042006352838749685,0.11084143196543057
0.03716810396872461,0.10972224175930023
0.033303059792766966,0.11078604062398274
0.033366644755005836,0.121104396879673
0.03259068029001355,0.10803713897864024
0.033397013476739325,0.1097942478954792
0.03403703045720855,0.10894884665807088
0.03286377767411371,0.104887705296278
0.031034704763442278,0.11123728131254514
0.02823569222042958,0.116413414478302
0.027831070823594928,0.11819667369127274
0.030342868451649945,0.11466427892446518
0.02853327717942496,0.10545156771938007
0.02706442850952347,0.10465699682633083
0.030203901464119554,0.10712659607330959
0.030200896474222343,0.11336640765269597
0.02741101391923924,0.10535996158917744
0.030791283197080094,0.10318431754906972
0.026984303956851363,0.10695397481322289
0.02711637900210917,0.10879561677575111
0.027701365761458874,0.10538300996025403
0.0267699397324274,0.10937064761916797
0.02925606428955992,0.10723393658796947
0.0306634569230179,0.12008079141378403
0.025648952306558687,0.10143055021762848
0.023891965392977,0.10306274518370628
0.021459376206621528,0.10000909119844437
0.025242594031927485,0.10737016921242078
0.022318627646503348,0.10430862382054329
0.024254119644562405,0.10472071667512257
0.023095629100377362,0.10056215152144432
0.024058074108324945,0.10933063800136249
0.024844821930552523,0.10653569549322128
0.02209699231510361,0.10373561084270477
0.02484581378909449,0.10925896714131038
0.02224638491558532,0.10697672267754872
0.02437363883169989,0.09941974406441052
0.02272961292571078,0.10257331406076749
0.024034563180369634,0.1088712327182293
0.024188723725577194,0.10429489860932033
0.026632692276810605,0.10701482370495796
0.03092668733249108,0.10401744643847148
0.02644359925761819,0.1078471081952254
0.031536736292764544,0.11019621044397354
0.027561470322931807,0.10254046445091565
0.027913749683648348,0.10186451797684033
0.029476976254954934,0.10374856740236282
0.026555933911974233,0.1042249711851279
0.025720716066037614,0.11294979974627495
0.024461207950177293,0.10564318795998891
0.022163728368468583,0.10173766935865085
0.02160507863542686,0.10183862472573917
0.022026536404155195,0.10431994621952374
0.02340649184770882,0.11062922701239586
0.021195885065632563,0.10336212441325188
0.023110958708760638,0.1052470604578654
0.019421464724776644,0.10703300560514133
0.023061155108734965,0.10328550140062968
0.019808382571985323,0.1015513042608897
0.017762752482667565,0.10633900761604309
0.0204121145264556,0.10659164314468701
0.019537350938965876,0.10468378538886706
0.025925688756008942,0.10821061581373215
0.029526206548325717,0.1039547324180603
0.02390308208608379,0.10180351386467616
0.020804238660881918,0.09880970790982246
0.022229526075534523,0.100539597372214
0.021274505493541557,0.10686028252045314
0.020613514624225598,0.10045873373746872
0.017281126308565337,0.10082885747154553
0.020485066149073344,0.10688127701481183
0.01703218762607624,0.10476799681782722
0.020390715993319947,0.10054797927538554
0.018428945875105757,0.0995480145017306
0.01833096779106806,0.10137598589062691
0.0200131016317755,0.10074259837468465
0.018448986966783803,0.10093087330460548
0.022274229326285422,0.10041866575678189
0.02488074249898394,0.11240967238942783
0.026530096617837746,0.11099092662334442
0.030203958119576175,0.13241415346662203
0.031330597354099154,0.10795365398128827
0.03470335861978432,0.11559971794486046
0.04275513766333461,0.1231417606274287
0.046116971876472235,0.13078089306751886
0.05630937529106935,0.15402954071760178
0.050092774288107954,0.12027052541573842
0.04182482270213465,0.10699525723854701
0.03330094010258714,0.10698173940181732
0.03869865431139866,0.1139589473605156
0.03805810306221247,0.11103665331999461
0.03208578533182541,0.10884018739064534
0.027656085556373,0.09587433561682701
0.023399896919727325,0.0984228861828645
0.024342266493476927,0.09802778934439023
0.020185138874997694,0.09703848635156949
0.018377637180189293,0.09730697919925053
0.024930186142834525,0.09712615236639977
0.017149222549051046,0.09743175903956096
0.017433482261064153,0.10046014934778214
0.019498881534673274,0.10280737653374672
0.016629650878409546,0.10046495497226715
0.016469035181216896,0.0966775765021642
0.015788424798908334,0.09753174086411794
0.020147556012185912,0.10073502610127132
0.015473701215038696,0.09549606094757716
0.017746822636884946,0.09493859857320786
0.018003971548750997,0.09728849058349927
0.017629088795123,0.10031618922948837
0.01685481091650824,0.09539321685830753
0.016749066029054422,0.09361080825328827
0.01655332821731766,0.0976801725725333
0.014967221165231118,0.0940287634730339
0.017718685208819807,0.0976827343304952
0.014757860878792902,0.09412660698095958
0.016195592877920717,0.09688216199477513
0.01663317085088541,0.09748733043670654
0.01573182576491187,0.09755803272128105
0.015322826647510132,0.09597838670015335
0.015519679834445318,0.09711042170723279
0.018683958953867357,0.10117912789185841
0.01851082284701988,0.09965879594286282
0.016595830558799207,0.09946706394354503
0.01742661346603806,0.09512769430875778
0.014547532773576677,0.09866260116298993
